wikidata_id,name,kind,start,country,image,sitelinks
Q1554171,Guitar Wolf,group,1987,Japan,Guitar-wolf-nashville.jpg,13
Q921937,Gundecha Brothers,group,1985,,Gundecha Brothers 02A.jpg,6
Q11895,Guns N' Roses,group,1985,United States,GNR London Stadium 2017 3 (cropped).jpg,93
Q28146294,Gunship,group,2014,United Kingdom,,8
Q1554854,Gunshot,group,,United Kingdom,,2
Q704154,Gunther Schuller,person,1925,United States,Gunther Schuller (2008).jpg,24
Q3694931,Gurdas Maan,person,1980,India,Gurdas Maan1.jpg,21
Q51858412,Gus Dapperton,person,2015,United States,Gus Dapperton Piknik i Parken 2018 (160223).jpg,9
Q5620648,Gus Elen,person,1862,United Kingdom,Gus Elen 1900.jpg,2
Q1555337,Gus Viseur,person,1915,Belgium,,4
Q200867,Gustav Holst,person,1904,United Kingdom,Gustav Holst.jpg,61
Q7304,Gustav Mahler,person,1860,Cisleithania,Gustav-Mahler-Kohut.jpg,151
Q380821,Gusttavo Lima,person,1999,Brazil,Gustavo Lima 2021.jpg,24
Q3393871,Guty Cárdenas,person,1905,Mexico,"Estatua de Guty Cárdenas, Mérida, Yucatán (01).JPG",6
Q1386899,Guy Clark,person,1971,United States,Guy Clark at the 2009 Newport Folk Festival.jpg,21
Q1557521,Guy Konkèt,person,1946,France,,2
Q467087,Guy Lombardo,person,1924,United States,Guy Lombardo 1944.jpg,26
Q439109,Guy Moon,person,1987,United States,,12
Q154331,György Ligeti,person,1923,Romania,György Ligeti (1984).jpg,56
Q548149,Gérard Grisey,person,1946,France,Gerardgrisey.jpg,19
Q123031036,Gérard Lockel,person,1928,France,,1
Q925877,Gösta Ekman,person,1955,Sweden,Gösta Ekman in August 2014.jpg,26
Q1293555,"H ""Two"" O",group,2008,United Kingdom,,2
Q483135,H.O.T.,group,1996,South Korea,,24
Q108529670,Habstrakt,person,1990,France,,0
Q1567295,Hacı Arif Bey,person,1831,Ottoman Empire,Hacı Ârif Bey - türkischer Komponist.jpg,7
Q156783,Haddaway,person,1992,Germany,Haddaway Dezember 2015 in Düsseldorf.jpg,37
Q1522079,Hadouken!,group,2006,United Kingdom,JamesHadouken!.jpg,13
Q1567719,Haemorrhage,group,1990,Spain,Haemorrhage at Barroselas metalfest.jpg,11
Q1568235,Hagalaz' Runedance,group,,Norway,,3
Q158304,Haggard,group,1989,Germany,Haggard at Global East Rock Festival 2010 (cropped).jpg,28
Q20684153,Hail the Sun,group,2009,United States,,6
Q54738460,Hailu Mergia,person,1946,Ethiopia,Hailu Mergia Perth Festival 2025.jpg,3
Q1569294,Haim Moshe,person,1975,Israel,Haim Moshe.JPG,9
Q1814728,Hajji Alejandro,person,1976,Philippines,Hajji Alejandro in 2024 (cropped).png,8
Q6014924,Hakan Taşıyan,person,1973,Turkey,,1
Q3296942,Hakim,person,1992,Egypt,Hakim (Egyptian singer).jpg,9
Q733182,Hall & Oates,group,1972,United States,"Daryl Hall and John Oates ""Voices"" (1980 RCA press photo).jpg",34
Q3126025,Hall Johnson,person,1888,United States,Portrait of Hall Johnson LCCN2004663096.jpg,8
Q107345948,Hamid al-Saadi,person,1958,,,1
Q81120980,Hamid El Kasri,person,1961,Morocco,Hamid el Kasri.jpg,4
Q258541,Hamid El Shaeri,person,1979,Egypt,Hameedelshaeri (cropped).jpg,9
Q5645273,Hamilton de Holanda,person,1981,Brazil,Hamiltondeholandaparis.jpg,7
Q2073149,Hammamizade İsmail Dede Efendi,person,1778,Ottoman Empire,Hammâmizâde İsmâîl Dede Efendi .jpg,12
Q274593,HammerFall,group,1993,Sweden,Hammerfall at the Masters of Rock 2007.jpg,42
Q112181418,Hamo Bika,person,2014,Egypt,,2
Q713575,Han Bennink,person,1942,Kingdom of the Netherlands,Han Bennink-38.jpg,12
Q82199,Hande Yener,person,2000,Turkey,Hande Yener Harbiye 2015 - 20 (cropped).JPG,80
Q534842,Hank Mobley,person,1949,United States,,24
Q706422,Hank Thompson,person,1946,United States,Hank Thompson 1966.JPG,12
Q206181,Hank Williams,person,1937,United States,Hank Williams Promotional Photo.jpg,69
Q18921645,Hannah Diamond,person,2013,,Hannah Diamond @ Moroccan Lounge 10 18 2023 (53423748734).jpg,7
Q65491,Hannes Wader,person,1960,Germany,2010-02-25 Hannes Wader IMG 5047.jpg,15
Q1428813,Hanoi Rocks,group,1979,Finland,Hanoi Rocks - Ilosaarirock 2008.jpg,22
Q76364,Hans Zimmer,person,1977,Germany,Hans-Zimmer-profile.jpg,89
Q45230,Hansi Hinterseer,person,1994,Austria,Hansi Hinterseer - Buch Wien 2025.JPG,18
Q1137427,Happy End,group,1969,Japan,,13
Q1141495,Happy Mondays,group,1980,United Kingdom,HappyMondays.jpg,24
Q23954870,Harakiri for the Sky,group,2011,Austria,Harakiri for the Sky Full Force 2019 23.jpg,12
Q819299,Hardfloor,group,1991,Germany,Hardfloor1.jpg,11
Q923731,Hardwell,person,2008,Kingdom of the Netherlands,Hardwell 2018 (cropped).jpg,46
Q5657172,Hari Om Sharan,person,1973,Dominion of India,,5
Q212512,Hariprasad Chaurasia,person,1957,Dominion of India,Hariprasad Chaurasia in July 2015 (1).jpg,28
Q232752,Haris Alexiou,person,1970,Greece,Haris Alexiou 2080202 (cropped).JPG,27
Q1585609,Harmonia do Samba,group,1993,Brazil,00 harmoniadosamba bsb1.jpg,3
Q38902387,Harmonize,person,2011,Tanzania,,4
Q728029,Harold Budd,person,1962,United States,Harold Budd (cropped).jpg,21
Q1585918,Harold Melvin & the Blue Notes,group,1954,United States,,13
Q1586034,Harpers Bizarre,group,1963,United States,Harpers Bizarre.png,6
Q214959,Harry Belafonte,person,1949,Jamaica,Harry Belafonte 2011 Shankbone.JPG,76
Q349902,Harry Champion,person,1865,United Kingdom,H. Champion.jpg,6
Q3127854,Harry Lauder,person,1870,United Kingdom of Great Britain and Ireland,"Harry Lauder, Scotch singer (SAYRE 5898).jpg",10
Q201494,Harry Partch,person,1901,United States,Harry Partch portrait 1952.jpg,36
Q1586825,Harry T. Burleigh,person,1866,United States,Maud Cuney Hare-Harry T Burleigh 328.jpg,10
Q1561874,Harry Von Tilzer,person,1872,United States,HarryVonTilzer.jpg,11
Q264989,Haruko Momoi,person,1999,Japan,Haruko Momoi at FanimeCon 2010-05-31 8.JPG,19
Q181434,Harumi Miyako,person,1964,Japan,Miyako-Harumi-1.jpg,11
Q3511609,Haruna Ishola,person,1919,Nigeria,,8
Q705221,Haruomi Hosono,person,1969,Japan,YMOHosono2008(cropped).jpg,16
Q3128141,Hassan Hakmoun,person,1970,Morocco,HassanHakmoun.jpg,11
Q268359,Hatebreed,group,1994,United States,Hatebreed - Reload Festival 2024 09.jpg,32
Q972623,Hatfield and the North,group,1972,United Kingdom,,15
Q1424035,Haujobb,group,1993,Germany,20140110-Leipzig-PlanetMyerDay-4360.jpg,7
Q91573,Hauschka,person,1966,Germany,Volker Bertelmann Nochtspeicher (cropped).jpg,25
Q65053184,Havana D'Primera,group,2008,,,3
Q285966,Hawkwind,group,1969,United Kingdom,Hawkwind Donington 1982.jpg,29
Q1324566,Hawthorne Heights,group,2001,United States,Hawthorneheights.jpg,20
Q3056796,Hayedeh,person,1967,Iran,Hayedeh - Portrait.jpg,27
Q231985,Hayley Westenra,person,2000,New Zealand,HayleyWestenra20090801.jpg,37
Q273868,Hazell Dean,person,1975,United Kingdom,Hazell Dean at Lets Rock Liverpool (81).jpg,13
Q223148,Headhunterz,person,2003,Kingdom of the Netherlands,Headhunterz.jpg,26
Q60736888,Headie One,person,2010,United Kingdom,Headie One.png,7
Q944058,Heavenly,group,1989,United Kingdom,Heanly point ephemere mai 2024.jpg,5
Q5694936,Heavens to Betsy,group,1991,United States,,5
Q1151,Hector Berlioz,person,1815,France,Berlioz Petit BNF Gallica-crop.jpg,135
Q5698073,Heera Group UK,group,1981,United Kingdom,,1
Q50179341,Heilung,group,2014,Germany,Heilung.jpg,24
Q6541,Heino,person,1961,Germany,2015 Heino - by 2eight - DSC8839.jpg,28
Q153643,Heinrich Schütz,person,1585,Germany,Schutz.jpg,51
Q236549,Helene Fischer,person,2005,Germany,Helene Fischer 2016.jpg,50
Q3090295,Hella,group,2001,United States,Spencer seim.jpg,9
Q5706948,Hellbastard,group,1985,United Kingdom,Hellbastard Eindhoven.jpg,5
Q1348695,Hellogoodbye,group,2001,United States,HelloGoodbye at 2007 MyCoke Fest in Atlanta3.JPG,16
Q158895,Helloween,group,1984,Germany,Helloween Rockharz 2026 35.jpg,54
Q1412298,Helmet,group,1989,United States,Helmet - Wacken Open Air 2018 02.jpg,22
Q549442,Helmut Lachenmann,person,1935,Germany,,24
Q1457636,Helstar,group,1982,United States,Helstar 20090603.jpg,9
Q2355139,Henri Chopin,person,1940,France,,9
Q364983,Henri Duparc,person,1848,France,Henri Duparc.jpg,25
Q18275695,Henrique & Juliano,group,2008,Brazil,Henrique & Juliano5.png,4
Q1474555,Henry Cow,group,1968,United Kingdom,,15
Q3182445,Henry Fillmore,person,1881,United States,Henry Fillmore at age 16.jpg,8
Q185928,Henry Mancini,person,1946,United States,Henry Mancini.jpg,58
Q9695,Henry Purcell,person,1679,Kingdom of England,Henry Purcell by John Closterman.jpg,67
Q506198,Henry Thomas,person,1981,United States,Henry Thomas Photo Op Nightmare Weekend Richmond 2023.jpg,29
Q354158,Henry Threadgill,person,1944,United States,Henry Threadgill1.jpg,11
Q294568,Henryk Mikolaj Górecki,person,1960,Poland,Henryk Mikołaj Górecki Polish composer.jpg,46
Q344822,Herb Alpert,person,1957,United States,Herb Alpert 1966.jpg,32
Q963107,Herbert Howells,person,1892,United Kingdom,Herbert Howells 1892-1983 Composer and Teacher lived here 1946-1983.jpg,14
Q105875,Herbie Hancock,person,1961,United States,Herbie Hancock.jpg,60
Q13635889,Herbs,group,1979,New Zealand,,3
Q1609632,Hercules & Love Affair,group,2004,United States,EXIT 2012 Hercules & Love Affair.jpg,12
Q14395442,Herencia de Timbiquí,group,2000,Colombia,,2
Q1581736,Heresy,group,1985,United Kingdom,,9
Q719447,Herman Brood,person,1964,Kingdom of the Netherlands,Herman Brood 1979.png,19
Q503717,Herman van Veen,person,1965,Kingdom of the Netherlands,Herman van Veen (2011).jpg,17
Q693597,Herman's Hermits,group,1963,United Kingdom,Herman's Hermits 1968 US television concert special.JPG,31
Q3089478,Hermanos Yaipén,group,2008,Peru,Concierto Hermanos Yaipén 2026 (5) (crop).jpg,4
Q247386,Hermínia Silva,person,1907,Portugal,"Hermínia Silva, 1939.png",9
Q4217170,Hernán Cattáneo,person,1983,Argentina,Hernan Cattaneo - in Toronto.jpg,7
Q1613803,Heroin,group,,,,14
Q112659660,Heroin in Tahiti,group,,Italy,,1
Q450797,Hervé,person,1825,France,Hervé (Florimond Ronger).jpg,22
Q5750432,Hi Tension,group,2014,United Kingdom,,2
Q147811,Hibari Misora,person,1945,Japan,Hibari Misora 01.jpg,31
Q11103061,Hideki Tōgi,person,1996,Japan,,5
Q846016,Hieroglyphics,group,1995,United States,,6
Q538289,High Contrast,person,2000,United Kingdom,High Contrast AKA Lincoln Barrett.JPG,17
Q278406,High on Fire,group,1998,United States,HF2022HighOnFire 4.jpg,17
Q1546885,High Tone,group,,France,Mix Dry.JPG,6
Q744723,Higher Intelligence Agency,group,1992,United Kingdom,,6
Q13027879,Hijack,group,1992,Thailand,,2
Q380126,Hijokaidan,group,1979,Japan,Hijokaidan-2.jpg,8
Q234598,Hikaru Utada,person,1996,Japan,Hikaru Utada at Spotify Tokyo.png,44
Q122020,Hilary Duff,person,1993,United States,Hilary Duff (35661671285) (cropped) (3).jpg,91
Q70991,Hildegard of Bingen,person,1098,Holy Roman Empire,Hildegard von Bingen.jpg,114
Q104490038,Hildegard von Blingin',person,,Canada,,0
Q22121828,Hillsong Worship,group,1983,Australia,,9
Q1287224,Himzo Polovina,person,1953,Socialist Federal Republic of Yugoslavia,,9
Q1039647,Hiroshi Itsuki,person,1965,Japan,Hiroshi Itsuki 20220621 - Appointed Peninsula Ambassador.jpg,8
Q11413264,Hiroshi Yoshimura,person,1972,Japan,,11
Q3130257,Hixxy,person,1975,United Kingdom,,3
Q1431398,Hocico,group,1993,Mexico,Hocico Live At Lunario Mexico DF.JPG,18
Q624790,Hole,group,1989,United States,HoleSXSW2010(wide).jpg,39
Q16203447,Holly Herndon,person,2009,United States,Holly Herndon (cropped).jpg,9
Q22907541,Holy Other,person,2010,,Holy Other - Ypsigrock 2013.jpg,2
Q1627365,Hooded Menace,group,2007,Finland,Hooded Menace @ Eindhoven Metal Meeting 2015 166.jpg,6
Q39224,Hoodie Allen,person,2009,United States,Hoodie Allen 2013.png,13
Q1627373,Hoods,group,1994,United States,,3
Q952337,Hooverphonic,group,1995,Belgium,Hooverphonic Atlas Weekend 2019.jpg,38
Q12020101,Hop Trop,group,1979,Czech Republic,Hop Trop (2).jpg,3
Q5899965,Hopeton Lewis,person,1965,Jamaica,,6
Q365560,Horace Silver,person,1928,United States,Horace Silver by Dmitri Savitski 1989.jpg,32
Q1235832,Horațiu Rădulescu,person,1942,France,,13
Q163597,Horse the Band,group,1999,United States,Horse the Band Photo.jpg,10
Q1629031,Horslips,group,1970,Ireland,Blacksheep festival 2014 rs FR 1720.JPG,14
Q3140890,Horóscopos de Durango,group,1975,United States,,3
Q348907,Hossein Alizadeh,person,1973,Iran,Hosein alizadeh2.jpg,18
Q936480,Hot Butter,group,1970,United States,,10
Q877512,Hot Chip,group,2000,United Kingdom,Hot Chip by Mike Mantin.jpg,28
Q16733999,Hot Since 82,person,2011,United Kingdom,,3
Q5911095,Hotdog,group,1972,Philippines,,1
Q3141228,Hou Dejian,person,1956,Taiwan,,4
Q382748,Howard Hanson,person,1916,United States,Howard Hanson (1959 still).jpg,22
Q207773,Howard Shore,person,1978,Canada,"Howard Shore, Canadian Film Centre, 2013-1.jpg",53
Q44780,Howlin' Wolf,person,1930,United States,Howlin Wolf AABF 1970 JT.jpg,40
Q45203,Hubert von Goisern,person,1979,Austria,"Hubert von Goisern - Kulturhauptstadt 2024, Seewiese Altaussee BHO-0488.jpg",15
Q5928796,Hudson Mohawke,person,1996,United Kingdom,Hudson Mohawke.jpg,15
Q5929728,Huggy Bear,group,1991,United Kingdom,"Huggy Bear, 1994.jpg",5
Q246594,Hugh Masekela,person,1956,South Africa,Womex2011 - Crawfurd6468 (6299756789).jpg,45
Q215747,Hugo Wolf,person,1860,Austria–Hungary,Postcard-1910 Hugo Wolf.jpg,48
Q1058729,Hugues Dufourt,person,1943,France,Dufourt.jpg,8
Q113950871,Humanity’s Last Breath,group,,Sweden,Humanity's Last Breath @ Complexity Fest 03.jpg,6
Q735407,Humberto Teixeira,person,1915,Brazil,"Humberto Teixeira, sem data.tif",8
Q1201007,Hurricane Chris,person,2006,United States,Hurricanec.jpg,12
Q304391,Huun-Huur-Tu,group,1992,Russia,Тюлюш Ховалыг Бапа Сарыглар.JPG,25
Q851798,Hybrid,group,1996,United Kingdom,Hybrid Press Shots 2018 -1.jpg,9
Q555195,Héctor Lavoe,person,1968,United States,"Estatua de Héctor Lavoe en Tablado La Guancha, Barrio Playa, Ponce, PR (DSC01187).jpg",23
Q862223,Hüsker Dü,group,1979,United States,Hüsker Dü (1986 Warner Bros publicity photo).jpg,32
Q10771464,Hương Lan,person,1956,Vietnam,HƯƠNG LAN - 2023.11.10 - P1.jpg,7
Q2246954,Hồ Ngọc Hà,person,2000,Vietnam,Ha Ho in 2019.png,12
Q953083,I See Stars,group,2006,United States,I See Stars Warped 2010.jpg,16
Q1356456,I-Roy,person,1968,Jamaica,,7
Q3155106,I. K. Dairo,person,1957,Nigeria,IKDairo.png,9
Q67154301,Ian Van Dahl,group,2000,,AnnaGrace live in Hasselt.jpg,8
Q152880,Iannis Xenakis,person,1922,France,XenakisMDaniel crop.jpg,50
